"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","REC GRD","KEY","REC SNP","VS PRS","TGT","REC","REC YDS","YPR","REC TD","REC 1D","DP","FUM","FUML","CBL","CTT","CTC","YAC","YAC/REC","ADOT"
"","99229","54517","324960","018e8f25-54e5-44f1-967a-7ff237f1c52f","George Pickens","Cowboys","03","WR","87.2","115","661","345","145","98","1477","15.1","9","73","5","4","0","103","45","24","498","5.1","12.9"
"","99467","55980","325162","e3c414c0-be8c-4807-af9c-f91d89c83e60","Roschon Johnson","Bears","23","HB","59.9","0","1","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","99595","57325","368473","d3ddb80f-6f08-4594-be42-4c2f0716f4ef","Jawhar Jordan","Texans","26","HB","74.5","6","27","1","7","7","34","4.9","0","2","0","0","0","7","0","0","41","5.9","-1.0"
"","99622","58265","349107","fc6dbb83-b2b1-4962-b793-e79b2378b525","RJ Harvey","Broncos","12","HB","69.3","61","318","26","71","58","442","7.6","5","21","5","0","0","64","1","0","458","7.9","0.8"
"","99674","56034","336415","eefb94f0-fa64-4b02-93dd-ba7a992760a3","Asim Richards","Saints","72","T","58.8","0","1","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","99691","56418","328187","28c09980-e6ea-11ed-8605-b736dbb934f2","Jared Wayne","Texans","89","WR","63.2","2","15","9","2","2","20","10.0","0","1","0","0","0","2","0","0","2","1.0","9.0"
"","99697","56040","324807","02a77d8c-3b89-4a61-86a2-0c005c1e589a","Davis Allen","Rams","87","TE","56.9","31","234","69","36","26","219","8.4","3","12","2","0","0","29","5","1","139","5.3","4.6"
"","99711","56024","325925","ea3d1393-8c3b-4e81-a519-f636d28d692e","Dontayvion Wicks","Packers","13","WR","71.2","43","249","101","45","31","344","11.1","2","21","3","0","0","34","11","7","82","2.6","11.3"
"","100632","56042","324921","111be44d-7bc2-4cad-934d-c9e946293b2f","Puka Nacua","Rams","12","WR","96.2","170","599","277","206","157","2163","13.8","12","97","5","1","1","166","53","34","782","5.0","10.2"
"","100637","57355","340254","2a638f35-a80a-46db-9722-12b49d45ab52","Devaughn Vele","Saints","14","WR","74.3","34","262","101","42","27","321","11.9","2","19","0","0","0","30","13","10","38","1.4","12.2"
"","100660","57152","324835","aca4c1b8-915f-4295-92e4-05b51feee6b1","Ricky Pearsall","49ers","01","WR","73.2","44","331","148","60","36","528","14.7","0","27","1","0","0","39","12","9","78","2.2","14.3"
"","101072","57249","325240","a856dd59-ed95-471a-bfb9-fbd0566bd1a9","Ray Davis","Bills","22","HB","66","17","99","8","16","12","119","9.9","2","9","1","0","0","14","2","0","141","11.8","-0.1"
"","101106","55965","324800","9beb72c5-5a81-413c-ada3-ff4854c95cf4","Tre Tucker","Raiders","01","WR","65.7","74","618","229","97","59","746","12.6","5","32","5","0","0","66","15","5","320","5.4","10.9"
"","101130","57639","326303","ffd59710-0582-11ef-823c-c3942ac17525","Xavier Weaver","Cardinals","89","WR","49.8","12","211","92","14","8","74","9.3","0","2","1","0","0","9","3","1","22","2.8","15.5"
"","101486","57244","327788","559d5222-0403-4a14-94c7-c7bd5072c939","Cade Stover","Texans","87","TE","52.6","17","112","15","21","15","91","6.1","0","4","2","0","0","20","4","3","62","4.1","2.1"
"","101634","57221","337560","5cfd82f8-9e73-48d7-914e-9051ff52d67d","Luke McCaffrey","Commanders","11","WR","72.2","16","119","48","18","14","230","16.4","3","6","0","0","0","14","2","2","78","5.6","14.2"
"","101659","54798","326004","3fec8370-ca72-11ec-a83a-8732d3d5a7e3","Tyler Goodson","Colts","31","HB","53.3","0","23","1","3","2","8","4.0","0","0","0","0","0","2","0","0","11","5.5","-1.0"
"","101679","58503","350385","b312a490-2791-11f0-b675-0178dd6a62e2","Nick Kallerup","Seahawks","89","TE","47.6","1","10","2","1","0","0","0.0","0","0","0","0","0","0","1","0","0","0.0","7.0"
"","101680","57604","350646","4fb37ab0-0efa-11ef-842a-77fe9b74fabd","Hayden Rucci","Dolphins","87","TE","51.9","0","6","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","101690","55899","326009","3059f1e5-1871-4458-9e90-9b9917874c61","Sam LaPorta","Lions","87","TE","83.2","40","254","79","45","40","489","12.2","3","23","0","0","0","41","7","7","273","6.8","5.7"
"","101694","55926","325356","94f135f7-9d54-4cbd-b560-fcaf83d414b0","Brenton Strange","Jaguars","85","TE","75.6","55","364","97","68","50","570","11.4","3","28","3","0","0","55","11","7","280","5.6","6.9"
"","101701","54477","324915","590adb00-5598-47ad-b6d4-16a6c5519847","Jameson Williams","Lions","01","WR","76.7","83","626","264","102","67","1167","17.4","7","49","9","0","0","78","11","6","485","7.2","12.7"
"","101710","57307","326531","98b9b952-b31f-47c4-9fac-9d7516af34df","Casey Washington","Falcons","82","WR","57.2","12","109","61","14","6","94","15.7","0","6","1","0","0","9","4","1","12","2.0","17.8"
"","101711","59084","326524","10e1f570-2f6d-11f0-83ff-1b0af9d7582e","Dalevon Campbell","Panthers","81","WR","54.5","0","6","2","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","101735","54508","325050","582dfe0e-98f3-48a5-8a2d-a52baa926b05","Wan'Dale Robinson","Giants","17","WR","69.8","97","587","212","143","96","1035","10.8","4","39","3","2","1","105","26","9","401","4.2","9.2"
"","102382","58450","448335","202b8be6-40d2-49ed-b256-312ac45ec70f","Jacory Croskey-Merritt","Commanders","22","HB","52.8","6","151","9","12","10","81","8.1","0","3","0","0","0","10","1","1","79","7.9","-0.2"
"","102408","57841","327360","e6fc9a80-1168-11ef-8e6a-d7d3a1fb0861","Terrell Jennings","Patriots","26","HB","75.6","1","4","0","1","1","9","9.0","0","0","0","0","0","1","0","0","7","7.0","2.0"
"","102578","58829","339752","544fef60-250e-11f0-857f-bb5e18a396f3","Jakobie Keeney-James","Packers","84","WR","55.2","2","17","6","2","2","15","7.5","0","0","0","0","0","2","1","1","0","0.0","7.5"
"","102585","56130","309348","98b88de0-e8e5-11ed-ad77-290d92d9e505","Xavier Smith","Rams","19","WR","68.1","24","190","65","23","18","303","16.8","0","11","0","0","0","18","1","0","108","6.0","17.1"
"","102933","58876","348258","01503bc0-247e-11f0-b5b5-5dec6993a22b","Dalen Cambre","Giants","83","WR","56.8","0","6","2","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","104034","55943","338134","3a084c5f-6b9f-4703-a0c7-1566bc4b1129","Tucker Kraft","Packers","85","TE","82.9","40","222","56","44","33","493","14.9","6","22","4","0","0","37","3","1","350","10.6","5.1"
"","104136","56252","326155","840a7940-ebaa-11ed-a11b-41cbcb1c4445","Xavier Gipson","Eagles","87","WR","59","1","4","0","2","2","6","3.0","0","0","0","0","0","2","0","0","14","7.0","-4.0"
"","104155","56075","326655","962496d4-9ffa-471b-8dd2-fc5e60fee84b","Demario Douglas","Patriots","03","WR","78.6","41","311","117","60","43","620","14.4","4","20","2","0","0","47","7","4","327","7.6","10.0"
"","104969","58788","328156","a9afb800-23ba-11f0-aa7d-833b948e6c02","Coleman Owen","Colts","09","WR","59.4","0","1","1","1","0","0","0.0","0","0","0","0","0","1","0","0","0","0.0","3.0"
"","108389","54704","285658","f3bceab4-444c-44aa-ba89-3df6bbc78eba","Rodney Thomas II","Colts","25","S","56.8","0","1","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","109239","55182","301702","873860f0-cca2-11ec-9e80-cff885fdbae7","Julius Chestnut","Titans","36","HB","52.2","1","19","2","2","0","0","0.0","0","0","0","0","0","1","0","0","0","0.0","9.0"
"","109374","58378","371979","87304bcd-83f1-4e59-b9cb-6474f7e0dc01","Jackson Hawes","Bills","85","TE","81.8","18","111","28","19","16","187","11.7","3","13","1","0","0","17","3","2","92","5.8","7.2"
"","109617","57751","336627","91918b20-0572-11ef-96c1-f73e6ad39631","Mason Tipton","Saints","15","WR","54.2","8","186","65","19","12","89","7.4","0","4","0","0","0","12","3","0","46","3.8","9.6"
"","109795","52513","261713","4e14183b-f974-4745-9d7f-8f5eb2a92a7d","Adam Trautman","Broncos","82","TE","57.2","46","255","56","25","20","195","9.8","1","11","1","0","0","22","1","1","102","5.1","5.4"
"","109811","56071","336873","30c0df5e-bb77-4eee-8390-8fc13844e1c3","Andrei Iosivas","Bengals","80","WR","53.8","52","581","281","59","34","444","13.1","2","24","5","0","0","44","16","3","103","3.0","10.6"
"","109834","56254","285812","626a1dd0-ebab-11ed-bb4c-e536974648f2","E.J. Jenkins","Eagles","84","TE","59.6","0","1","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","111284","56109","316293","66f7bbe1-eb89-4b48-83db-d947b04ff1fd","Jalen Brooks","Cardinals","86","WR","59.6","4","77","27","6","3","51","17.0","0","3","1","0","0","4","1","1","18","6.0","10.8"
"","111900","54698","286524","2da144c9-7845-4199-bcc1-48405c14d436","Dareke Young","Seahawks","83","WR","67.7","3","22","8","3","2","48","24.0","0","2","0","0","0","2","2","1","1","0.5","18.7"
"","115664","53068","270547","4d14a6cd-273f-4cf4-aac0-7fe041b6c650","Mason Kinsey","Titans","12","WR","60.2","3","46","16","4","2","48","24.0","0","2","0","0","0","2","1","1","3","1.5","22.5"
"","121451","56248","347702","f286b160-eba8-11ed-87ba-cb97497fad29","Jason Brownlee","Chiefs","89","WR","52.6","0","18","7","1","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","14.0"
"","121457","57585","347705","cd4c8e90-06f7-11ef-a3ab-0317e25dec4e","Frank Gore Jr.","Bills","20","HB","60.9","0","2","0","1","1","6","6.0","0","0","0","0","0","1","0","0","4","4.0","2.0"
"","121717","57286","349908","9aeb79b0-e55b-4341-8c6b-233971b667a7","Rasheen Ali","Ravens","26","HB","58.2","8","76","10","13","10","74","7.4","1","2","1","0","0","11","0","0","88","8.8","0.4"
"","121811","58333","347829","2ec24c7a-8d5d-453a-b45d-03eb27c645d0","Jaylin Lane","Commanders","83","WR","59.7","24","222","94","32","17","257","15.1","0","10","3","0","0","20","8","3","40","2.4","15.4"
"","122220","58968","347818","3ac9d7c0-2560-11f0-af22-1731557928d7","Xavier Restrepo","Titans","87","WR","70.9","5","24","9","8","5","50","10.0","0","3","0","0","0","5","2","0","22","4.4","9.4"
"","122264","59083","350505","7afbcb90-2f70-11f0-8052-89a0c8fe065f","Drake Dabney","Packers","49","TE","53.6","1","10","3","2","1","3","3.0","0","0","0","0","0","1","1","1","0","0.0","5.5"
"","122474","55876","348476","fef9457e-6497-47de-9bf2-cc3b95929375","Jahmyr Gibbs","Lions","00","HB","90.3","71","382","25","93","77","616","8.0","5","28","4","0","0","81","2","1","626","8.1","0.5"
"","122518","56070","348204","aed98af2-b228-4b74-a804-2d210bd11122","Xavier Hutchinson","Texans","19","WR","62.3","52","504","226","75","42","505","12.0","3","22","2","0","0","44","13","3","168","4.0","10.8"
"","122579","58847","362248","ee038220-24a0-11f0-a252-fd4c4ee58846","Quentin Skinner","Jets","88","WR","81.9","2","10","3","2","2","12","6.0","0","1","0","0","0","2","1","1","6","3.0","6.5"
"","122616","57174","377657","b5c717af-9116-483c-9ab3-c9db0a988ab8","Ben Sinnott","Commanders","82","TE","62.9","15","113","27","14","11","114","10.4","1","5","0","0","0","11","1","1","63","5.7","7.4"
"","122676","58260","349693","a45328a1-7d0e-451a-8176-ea30f0e1c86f","Tre Harris","Chargers","09","WR","66.6","46","326","146","46","32","344","10.8","1","20","1","0","0","35","8","6","151","4.7","9.7"
"","122730","58343","348439","bd65c350-6044-415a-8749-e70a3b8f86e2","Jordan Watkins","49ers","17","WR","60.8","2","15","7","3","2","26","13.0","0","1","1","0","0","3","1","1","1","0.5","14.3"
"","122832","55944","348144","dd227f4a-0785-482d-a28b-f231c7f3b73f","Josh Downs","Colts","02","WR","77.4","65","405","120","88","61","595","9.8","4","36","3","0","0","67","15","5","156","2.6","8.2"
"","122906","55900","348567","31f4645a-7ccb-4633-8580-2fca361beb4f","Michael Mayer","Raiders","87","TE","69.8","40","238","65","48","36","335","9.3","1","18","2","1","0","39","7","2","204","5.7","4.8"
"","122937","55928","348058","fcd780e6-6d43-4c2e-b740-59ae09911345","Marvin Mims Jr.","Broncos","19","WR","67.6","46","357","120","68","50","483","9.7","2","21","1","0","0","52","5","3","299","6.0","10.0"
"","123000","55887","348039","63fdd64e-1a23-4b77-9536-b1609f3a708c","Jordan Addison","Vikings","03","WR","61.7","46","473","206","75","42","610","14.5","3","26","7","0","0","51","13","6","135","3.2","14.8"
"","123056","56663","348720","6d616c10-f35e-11ed-b721-9b68b08a2e09","Sean Tucker","Buccaneers","44","HB","50.3","8","60","4","12","9","38","4.2","1","1","1","0","0","11","1","0","50","5.6","-0.4"
"","123068","57188","349436","5f09acba-b99f-4669-a8ea-bf2a7a7bd0fe","Brandon Coleman","Commanders","74","T","60","0","1","1","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","123085","55885","349451","e648bc98-bc81-44d0-8d4b-b9223c497ff4","Quentin Johnston","Chargers","01","WR","66.9","65","550","286","88","55","778","14.2","8","26","4","1","1","61","24","11","238","4.3","13.6"
"","123091","55936","349454","66627686-34fe-4599-84ac-e436fd7d798a","Kendre Miller","Saints","05","HB","72.9","5","35","2","6","6","33","5.5","0","1","0","0","0","6","1","1","37","6.2","-0.7"
"","123101","58292","349466","06fb642c-b10b-4b23-966a-13668a7c4426","Savion Williams","Packers","83","WR","62.5","9","44","12","10","10","78","7.8","1","3","0","1","1","10","1","1","66","6.6","1.2"
"","123126","55872","348288","f78d68c2-f9da-48e7-b954-26b69efd828d","Bijan Robinson","Falcons","07","HB","88.1","80","460","35","102","81","832","10.3","4","34","3","1","1","85","5","3","879","10.8","0.7"
"","123133","58398","348245","8d50af87-f6dc-42cb-a7e7-11716667a1dc","Tahj Brooks","Bengals","25","HB","59.6","4","20","0","2","1","9","9.0","0","0","0","0","0","1","0","0","11","11.0","-2.0"
"","123155","58952","349140","c17f53c0-25de-11f0-b2c4-1fd68bf02b2c","Myles Price","Vikings","04","WR","55.4","0","3","1","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","123406","58980","348736","11cb1f60-2519-11f0-8e0d-19c15eb22c2e","Ke'Shawn Williams","Bengals","12","WR","53.9","0","13","5","1","1","5","5.0","0","0","0","0","0","1","0","0","1","1.0","4.0"
"","123470","56559","348304","0ac39560-e760-11ed-ad1e-4d786886cff5","Mitchell Tinsley","Bengals","82","WR","56.7","18","156","67","24","8","116","14.5","2","6","3","0","0","12","9","3","15","1.9","16.3"
"","123552","58261","360975","7b656870-9a01-46dc-8319-662333d74463","Ozzy Trapilo","Bears","75","T","59.9","0","1","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","123616","58408","349639","f4e1d4de-95e9-452e-95ab-3555989d90bb","LaJohntay Wester","Ravens","83","WR","52.2","0","27","10","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","123709","58440","348797","ad756d40-39a0-4f5c-bbf5-f31f4c3ee0a6","Tez Johnson","Buccaneers","15","WR","64.3","42","317","125","44","28","322","11.5","5","16","2","0","0","32","6","4","107","3.8","12.3"
"","123727","57301","348804","ed923635-f021-4b76-9dbb-9f1901eeaab9","Kimani Vidal","Chargers","30","HB","61.4","21","253","19","23","18","156","8.7","1","6","0","0","0","18","0","0","186","10.3","0.5"
"","123826","56205","349023","16341d80-f01f-11ed-97df-a94b89ac5704","Keaton Mitchell","Ravens","34","HB","53.4","8","51","3","13","9","63","7.0","0","2","2","0","0","11","0","0","87","9.7","-1.2"
"","123928","58335","349216","469e4a2a-d6f0-49fc-bd82-42e88356530a","Malachi Moore","Jets","27","S","90.3","1","1","0","1","1","3","3.0","0","1","0","0","0","1","1","1","0","0.0","3.0"
"","123974","55953","349243","2034916c-8062-46e3-8d0c-d0dec694e2d1","Tank Bigsby","Eagles","37","HB","46.3","4","55","2","4","3","32","10.7","0","1","1","0","0","4","0","0","39","13.0","-1.5"
"","124030","57155","361947","473bc7e5-c393-4f21-9e49-3ffc16711238","Ladd McConkey","Chargers","15","WR","68","87","635","284","111","71","836","11.8","6","37","4","0","0","78","14","3","324","4.6","10.7"
"","124039","58315","351005","8c7c7f4c-f8cc-4e02-aa0f-f794a1afd6ae","Arian Smith","Jets","82","WR","48.8","14","257","83","16","8","61","7.6","0","4","0","0","0","9","6","1","40","5.0","13.7"
"","124044","55958","349091","1984b8b5-d206-4d6a-8204-c5dd0160e9f5","Darnell Washington","Steelers","80","TE","65.1","45","224","57","46","32","366","11.4","1","16","4","2","1","38","7","3","228","7.1","5.2"
"","124087","56052","349396","9c054866-5e6c-460b-9af3-ebf91e7d0a3e","Kayshon Boutte","Patriots","09","WR","71.7","65","521","293","71","44","732","16.6","7","33","1","0","0","47","15","7","93","2.1","17.4"
"","124173","56220","349412","c0fccfb0-e907-11ed-8194-c7505aa5766b","Malik Heath","Packers","18","WR","61","14","105","40","7","6","86","14.3","0","4","1","0","0","7","1","1","29","4.8","9.3"
"","124179","58321","349415","b900661b-b5df-47c8-819d-bb13b106a60b","Woody Marks","Texans","27","HB","59.1","28","304","18","41","27","235","8.7","3","8","1","0","0","32","5","0","253","9.4","2.1"
"","124281","58593","349039","b60ec2f0-2ac5-11f0-b8db-bf17bad874d7","Jimmy Holiday","Chiefs","82","WR","59.8","0","1","1","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","124282","55938","349040","e5f9d339-a89f-4e47-9a84-b89f14550c05","Jalin Hyatt","Giants","13","WR","47.3","10","118","39","15","5","35","7.0","0","2","1","0","0","6","5","1","2","0.4","20.6"
"","124305","55949","349294","a4ef921b-8767-4b4f-a651-7675c00f9af0","De'Von Achane","Dolphins","28","HB","74.9","67","395","22","88","70","529","7.6","4","23","4","0","0","76","7","2","602","8.6","0.5"
"","125155","58284","366996","c4bab22e-a89a-41f6-b03a-07073a72f41b","Jaylin Noel","Texans","14","WR","69","26","221","81","37","26","292","11.2","2","13","1","0","0","28","3","1","100","3.9","10.9"
"","128232","58371","350584","66dd47a3-fb5d-434f-a580-b2069e2904f8","Tory Horton","Seahawks","15","WR","69.1","21","148","69","25","15","178","11.9","5","7","0","0","0","16","7","2","36","2.4","16.7"
"","128374","58274","350804","3aa9330e-5201-4e99-ba55-0102f76bfe05","Kyle Williams","Patriots","18","WR","58.5","21","239","140","30","12","223","18.6","3","8","2","0","0","16","8","1","78","6.5","20.0"
"","129423","57203","350636","44767e85-080f-4212-b2f2-cba160c81a9f","Tip Reiman","Cardinals","87","TE","44.4","4","38","9","5","3","18","6.0","0","1","1","0","0","4","2","0","9","3.0","4.8"
"","129433","57242","350253","e96127b4-d381-43d4-b0ae-8790c706756f","AJ Barner","Seahawks","88","TE","72.7","59","460","114","74","60","596","9.9","7","31","2","3","0","63","9","6","308","5.1","5.6"
"","129574","57204","350298","93ba1da2-3679-4ddc-9687-0802349f9ee2","Blake Corum","Rams","22","HB","36.9","14","157","10","19","13","73","5.6","0","3","3","0","0","16","0","0","64","4.9","1.6"
"","129590","58393","350331","9983d47b-c955-4546-882f-4bd2a2a5ad42","Kalel Mullings","Titans","31","HB","57","0","3","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","129604","57205","350358","43563ab6-46b9-44d3-aaf2-bc1eb4d1f8d1","Roman Wilson","Steelers","10","WR","58.7","12","164","80","21","13","179","13.8","2","7","0","1","1","13","4","1","67","5.2","13.8"
"","129746","58823","359820","4c94b640-2322-11f0-b7ba-bd45e49b4e1c","Josh Fryar","Cardinals","78","T","53.4","1","3","1","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","129758","55884","350245","6215db71-1e13-4c62-8f14-2005d33dee47","Jaxon Smith-Njigba","Seahawks","11","WR","93.2","157","614","297","194","136","1992","14.7","12","90","4","3","1","144","37","17","596","4.4","12.0"
"","129764","56055","350250","7cac36f0-0048-422e-930a-a9800037181a","Luke Wypler","Browns","56","C","54.9","0","2","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","129787","57228","351111","a5d4bb1d-c130-47c2-808a-2dd1f85005fb","Theo Johnson","Giants","84","TE","62","67","463","163","78","46","543","11.8","5","24","8","0","0","57","21","12","195","4.2","9.6"
"","129789","58363","350271","2f6580d2-6f19-4a03-99e8-4dbd9ebf2a73","KeAndre Lambert-Smith","Chargers","84","WR","58.6","8","79","46","13","5","51","10.2","1","3","1","0","0","6","1","1","21","4.2","19.6"
"","129798","58216","351638","c8fe3913-1210-4142-b9c1-c119ef702ca5","Tyler Warren","Colts","84","TE","72","89","535","165","113","79","843","10.7","4","42","5","0","0","85","25","10","502","6.3","6.0"
"","129799","56050","350276","c05863ec-3414-4ae6-a8d2-830aed99b6d3","Parker Washington","Jaguars","11","WR","85.1","81","469","187","108","69","996","14.4","6","42","6","0","0","75","32","19","316","4.6","13.0"
"","129891","58438","351360","6edec23b-f938-40f7-a151-1db5374880dd","Kyle Monangai","Bears","25","HB","44.4","24","271","14","37","24","223","9.3","0","10","4","0","0","28","2","0","235","9.8","0.1"
"","129918","58308","350641","1e95c7fc-ecf7-4fcb-82d8-d77e2b6872d5","Chimere Dike","Titans","17","WR","65.1","63","441","139","80","52","452","8.7","4","20","2","0","0","54","3","1","239","4.6","8.5"
"","130493","58691","351214","eef59fe0-2317-11f0-9f5e-95c7a639db29","Adin Huntington","Browns","98","DI","60","1","1","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","131633","54556","350983","4d3f2f57-215c-4cb4-bf75-a7ecdcdded70","Rachaad White","Buccaneers","01","HB","67.1","38","328","26","46","43","249","5.8","0","10","0","0","0","43","0","0","368","8.6","-2.1"
"","131705","57187","362852","0c1253f2-1822-445d-8590-fea6fd32703f","Trey Benson","Cardinals","33","HB","62.7","12","77","5","14","13","64","4.9","0","2","0","0","0","13","0","0","72","5.5","0.3"
"","131786","58955","351143","1f3d48b0-2629-11f0-9dca-47cf7c5385b0","Benjamin Yurosek","Vikings","85","TE","56","2","25","9","3","2","14","7.0","0","1","0","0","0","2","0","0","8","4.0","4.0"
"","131905","57213","351407","c2b25795-8c63-425a-8790-f6d626dbf0d3","Jalen McMillan","Buccaneers","11","WR","67.5","16","86","21","15","12","178","14.8","0","8","2","0","0","14","2","2","58","4.8","11.8"
"","134552","57772","311444","8e6c6eb0-0725-11ef-b490-715b3492492e","Cam Grandy","Bengals","85","TE","28.2","2","5","1","2","2","7","3.5","0","0","0","1","0","2","0","0","13","6.5","-3.0"
"","136866","58469","353003","2aa4ddb0-2775-11f0-9d31-3b5afe6c6d5f","Darius Cooper","Eagles","80","WR","64.6","17","115","42","13","10","101","10.1","0","7","0","0","0","10","2","1","24","2.4","10.3"
"","138299","57294","352642","849789be-b8f0-4d97-a777-2fcf336efa6a","Isaiah Davis","Jets","32","HB","72","19","165","5","29","23","193","8.4","0","8","1","0","0","25","4","2","201","8.7","1.1"
"","138346","56513","303996","60b4ded0-f321-11ed-ab27-e38fa04fd6c0","Jaleel McLaughlin","Broncos","38","HB","40.9","6","41","0","7","5","29","5.8","0","2","2","0","0","7","0","0","48","9.6","-3.3"
"","138351","54657","266184","59f460a8-b5af-40e6-840c-429762b278b3","Andrew Ogletree","Colts","85","TE","55.5","4","59","6","7","4","27","6.8","1","2","0","0","0","5","2","1","8","2.0","9.1"
"","141521","59023","352880","6704a490-2534-11f0-a084-3df705a62310","Efton Chism III","Patriots","86","WR","73.2","4","44","24","5","4","95","23.8","1","4","0","0","0","4","1","1","44","11.0","14.8"
"","143066","58400","354742","dc9f346f-cb89-4c68-b6f8-ab7f0e971224","Luke Newman","Bears","65","G","60","0","1","1","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","143068","57606","356720","67977ab0-070b-11ef-978d-05d80704d329","Jalen Coker","Panthers","18","WR","75.3","46","346","153","59","43","530","12.3","4","27","1","1","1","44","11","9","149","3.5","11.0"
"","143786","53739","0","0cafaac9-20fb-4e5a-9362-158d8a4e7904","Shane Zylstra","Lions","84","TE","49.7","3","85","20","5","3","20","6.7","0","1","0","0","0","3","2","2","2","0.7","8.2"
"","143933","58255","361648","98bc7c8c-e6e4-4694-a0ef-d3f25274223e","Elijah Arroyo","Seahawks","18","TE","51.8","23","176","64","26","15","179","11.9","1","7","0","1","1","16","7","4","66","4.4","9.3"
"","143951","58433","361655","3170164a-1718-4a39-9ef2-e18104e35fef","Brashard Smith","Chiefs","24","HB","76.4","20","112","10","33","25","172","6.9","1","7","2","0","0","27","0","0","236","9.4","-1.4"
"","143969","57124","362390","d0c0630e-8925-4b81-a32b-e4146d95f01f","Drake Maye","Patriots","10","QB","60","0","1","0","1","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","11.0"
"","144046","58370","362658","6af50530-145a-4b34-946d-ce1a7f7d3166","Oronde Gadsden II","Chargers","86","TE","71.1","57","442","168","76","54","715","13.2","3","30","6","1","1","61","13","9","235","4.3","9.4"
"","144112","58877","368319","24597d60-247a-11f0-8324-3170fad3f2ab","Beaux Collins","Giants","81","WR","50.3","5","56","20","7","2","25","12.5","0","1","0","0","0","2","1","0","7","3.5","16.4"
"","144123","58444","367025","54b97d06-1639-46a3-9dcc-67320687281d","Phil Mafah","Cowboys","37","HB","79.9","1","3","0","2","2","11","5.5","0","1","0","0","0","2","0","0","22","11.0","-5.5"
"","144138","57248","361794","796e223d-e8d5-42ab-afb4-557fa6183357","Will Shipley","Eagles","28","HB","63.1","11","83","7","11","10","62","6.2","0","2","1","0","0","11","0","0","67","6.7","-0.1"
"","144483","58413","360225","f15872a6-7bc1-41e4-a2cd-0a2fbc432bf7","Jimmy Horn Jr.","Panthers","15","WR","60","14","102","27","16","12","108","9.0","0","4","2","0","0","14","0","0","75","6.3","7.1"
"","144558","58389","368897","4ef874c1-50c3-4120-9199-0d5a4ae7c6dd","Devin Neal","Saints","24","HB","58.8","13","147","4","20","18","104","5.8","0","4","1","0","0","19","2","1","139","7.7","-2.0"
"","144595","58356","362450","73ffa6e6-7fb3-4f34-a856-38bfd62cca15","DJ Giddens","Colts","21","HB","30.4","1","24","1","2","0","0","0.0","0","0","1","0","0","1","0","0","0","0.0","-3.0"
"","144622","57122","362088","49d4b627-3f19-49a8-ae33-f539e0fb1f88","Caleb Williams","Bears","18","QB","89.3","2","4","0","2","2","22","11.0","1","2","0","0","0","2","0","0","25","12.5","-1.0"
"","144717","57222","362615","ffd2ff3f-4b56-4232-be8e-bf163c29f406","Ja'Tavion Sanders","Panthers","00","TE","50.2","24","242","89","37","29","190","6.5","1","8","3","0","0","34","3","1","85","2.9","6.3"
"","144718","57149","367525","52e049b1-0a7a-4e7f-9866-d2848e9cc478","Xavier Worthy","Chiefs","01","WR","66.3","56","455","214","80","45","541","12.0","1","22","2","0","0","48","11","4","219","4.9","13.3"
"","144726","58325","363779","beb69cba-f240-43ed-88d3-50d066cf55d4","Gunnar Helm","Titans","84","TE","69.3","42","253","59","55","44","357","8.1","2","17","3","0","0","50","14","9","164","3.7","5.8"
"","144800","58279","368432","2858209e-4aa7-4539-9901-99a4d881229c","Pat Bryant","Broncos","13","WR","66.6","50","333","125","54","37","428","11.6","1","25","3","0","0","42","16","10","167","4.5","9.4"
"","144886","58307","378659","1eeea030-3313-4aab-b33c-9f836710354a","Tai Felton","Vikings","13","WR","59.3","4","23","8","5","3","25","8.3","0","2","1","0","0","4","1","0","14","4.7","10.0"
