"","season","team","made_playoffs","home_wins","Off_epa_play","Def_epa_play","ST_epa_play","away_wins"
"294",2016,"CHI",FALSE,3,-0.0511548727776749,-0.0581680132500024,-0.0629495588488634,0
"295",2016,"CIN",FALSE,4,0.0466965710536311,-0.012495841078386,-0.0737952628716184,2
"296",2016,"CLE",FALSE,1,-0.0608438204836788,-0.128252291088976,-0.0338704081052938,0
"297",2016,"DAL",TRUE,7,0.113411519119883,-0.0239693444302126,0.0771983795023806,6
"298",2016,"DEN",FALSE,5,-0.0648042329070957,0.117656614711971,-0.049182904708533,4
"299",2016,"DET",TRUE,6,0.0302237756317277,-0.0966365703643619,0.0511253176198498,3
"300",2016,"GB",TRUE,7,0.130179829241346,-0.0658181604611607,-0.0606728853347881,5
"301",2016,"HOU",TRUE,8,-0.0943105392993281,0.0768097121977311,-0.0583863829239204,2
"302",2016,"IND",FALSE,4,0.0468269067567643,-0.0604998000891878,0.0968602418284969,4
"303",2016,"JAX",FALSE,2,-0.0703416049876402,0.00955827527547905,-0.0791475393752973,1
"304",2016,"KC",TRUE,6,0.0014948494886395,0.0305265728822572,0.103812568421386,6
"305",2016,"LA",FALSE,1,-0.209745575285213,-0.0143136249114132,0.0804584864602537,3
"306",2016,"MIA",TRUE,6,-0.0262601674764971,-0.0258720834098325,0.0401608553153035,4
"307",2016,"MIN",FALSE,5,-0.0471336530769536,0.0911508222094228,-0.0014674628394938,3
"308",2016,"NE",TRUE,8,0.118036682556665,0.0605597424866131,0.0810327384014388,9
"309",2016,"NO",FALSE,4,0.0913274727876534,-0.0762825812840354,-0.0552504512068194,3
"310",2016,"NYG",TRUE,7,-0.0818605218238973,0.0778674584082013,-0.0107044602341702,4
"311",2016,"NYJ",FALSE,2,-0.0732879710957773,-0.0442798450928685,-0.106321855451667,3
"312",2016,"OAK",TRUE,NA,NA,NA,NA,NA
"313",2016,"PHI",FALSE,6,-0.0206248776037994,0.0331650337185885,0.0650082750687195,1
"314",2016,"PIT",TRUE,7,0.0707456521926195,-0.00180609538481196,0.000413361470136947,6
"315",2016,"SD",FALSE,NA,NA,NA,NA,NA
"316",2016,"SEA",TRUE,8,0.0206443489626047,0.0461732711718605,0.030474656261416,4
"317",2016,"SF",FALSE,1,-0.0929057609967204,-0.084341362924649,-0.0351010878308586,1
"318",2016,"TB",FALSE,4,-0.0129454261250125,0.00145511435217997,-0.00740283875310457,5
"319",2016,"TEN",FALSE,5,0.0266807057277536,-0.0176140363330976,-0.0093085481078288,4
"320",2016,"WAS",FALSE,4,0.0954397572528284,-0.0641397015926156,-0.0183450985617889,5
"321",2015,"ARI",TRUE,7,0.0959333509613494,0.0736892042467701,-0.0740011477738748,7
"322",2015,"ATL",FALSE,4,-0.00649667079146448,-0.00655619083728589,0.0174557909894358,4
"323",2015,"BAL",FALSE,3,-0.0815080526236952,-0.0290656037121654,0.0733202513039117,2
"324",2015,"BUF",FALSE,5,0.0202678555628704,-0.0201260279199763,0.0406070330211276,3
"325",2015,"CAR",TRUE,10,0.0620926412694709,0.132826938662941,-0.0111945843803379,7
"326",2015,"CHI",FALSE,1,-0.0255837773308637,-0.0293276305327573,-0.020744198661615,5
"327",2015,"CIN",TRUE,6,0.0471828903092538,0.072122061250527,0.0424938062139515,6
"328",2015,"CLE",FALSE,2,-0.086279834523691,-0.0814187693373448,0.00285481042553261,1
"329",2015,"DAL",FALSE,1,-0.0831253371462724,-0.0460372205969657,0.0212295489572753,3
"330",2015,"DEN",TRUE,9,-0.0913448507003261,0.143493445109789,0.00689473241685992,6
"331",2015,"DET",FALSE,4,-0.0218424024717728,-0.0393365631675999,0.00926939043591942,3
"332",2015,"GB",TRUE,5,0.010406267912934,0.0507584383698233,0.0034927904959663,6
"333",2015,"HOU",TRUE,5,-0.0763608952655018,0.0959467890202959,-0.0468581813162585,4
"334",2015,"IND",FALSE,4,-0.0754046752841922,0.0036152851060066,0.0243393007381138,4
"335",2015,"JAX",FALSE,4,-0.0568420948857801,-0.0384372766616102,0.0240073119630349,1
"336",2015,"KC",TRUE,6,0.0297150073421,0.100246078682555,0.0508033353139549,6
"337",2015,"MIA",FALSE,3,-0.0410526813215795,-0.0448394200427799,0.024662622708107,3
"338",2015,"MIN",TRUE,6,0.00598240197908481,0.0488925356837243,0.0246064134073137,5
"339",2015,"NE",TRUE,8,0.0691013479192531,0.0572241743421119,0.0310885940470244,5
"340",2015,"NO",FALSE,4,0.067894363669384,-0.135115344909173,-0.027006759328809,3
"341",2015,"NYG",FALSE,3,0.0251611236766345,-0.0571014494920178,0.025178031697537,3
"342",2015,"NYJ",FALSE,6,0.013223300922234,0.0961642757656576,-0.0785046872332829,4
"343",2015,"OAK",FALSE,NA,NA,NA,NA,NA
"344",2015,"PHI",FALSE,3,-0.0429196910494046,-0.0191792418499999,0.0130972527433582,4
"345",2015,"PIT",TRUE,6,0.0511759293243317,0.0683646420742162,-0.0504119653182695,5
"346",2015,"SD",FALSE,NA,NA,NA,NA,NA
"347",2015,"SEA",TRUE,5,0.0667077651532366,0.0810431964010064,0.00443178554121372,6
"348",2015,"SF",FALSE,4,-0.0937411990487695,-0.0539994034024558,-0.0163756370155304,1
"349",2015,"STL",FALSE,NA,NA,NA,NA,NA
"350",2015,"TB",FALSE,3,-0.00159179524395085,-0.0376384027625311,-0.0881531633267084,3
"351",2015,"TEN",FALSE,1,-0.100682579561854,-0.0167597893862542,-0.0343297689759133,2
"352",2015,"WAS",TRUE,6,0.00508837502997481,-0.00773480248406539,-0.00198697666245619,3
